Id	Entry	Left	Right	LeftStoich	RightStoich
1737415	META:3.2.1.100-RXN	1605898 1583219	1539415	1.0 1.0	-1.0
1737417	META:RXN-10083	1569056 1583219	1572800 1569066	1.0 1.0	1.0 1.0
1737418	META:RXN-10086	1572576 1584564	1562255 1568996	1.0 1.0	1.0 1.0
1737419	META:RXN-10085	1569066 1577109	1578640 1568996	1.0 1.0	1.0 1.0
1737420	META:DEHYDROGLUCONATE-DEHYDROGENASE-RXN	1556679 1556523	1581161 1601239	1.0 1.0	1.0 1.0
1737423	META:RXN-10088	1568949 1533314 1572800	1563982	1.0 1.0 1.0	1.0
1737424	META:RXN-10087	1533314 1572800 1544997	1562923	1.0 1.0 1.0	1.0
1737425	META:RXN-10089	1583219 1563457 1586703	1572800 1610842 1567218	1.0 1.0 1.0	2.0 1.0 1.0
1737428	META:RXN0-4261	1611946 1737429	1610535 1542760 1731551	1.0 1.0	1.0 1.0 1.0
1737430	META:RXN-10080	1569611 1586414	1572800 1563740	1.0 1.0	2.0 1.0
1737431	META:RXN-10093	1569461 1563457	1572800 1569527 1610842	1.0 1.0	1.0 1.0 1.0
1737433	META:RXN-10092	1568908 1586414 1572800 1610842	1568930 1563457	1.0 1.0 1.0 1.0	1.0 1.0
1737435	META:RXN-10095	1563457 1568930	1610842 1572800 1568876	1.0 1.0	1.0 1.0 1.0
1737436	META:RXN-10094	1563457 1569467	1569535 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1737438	META:RXN-10097	1569535 1586414	1569522 1572800	1.0 1.0	1.0 2.0
1737439	META:RXN-10096	1569527 1586414	1572800 1569511	1.0 1.0	2.0 1.0
1712258	META:CHOLESTEROL-OXIDASE-RXN	1586414 1537234	1557792 1590160	1.0 1.0	1.0 1.0
1712261	META:RXN-12778	1537234 1586414	1540902 1590160	1.0 1.0	1.0 1.0
1712262	META:RXN-12694	1540902	1557792	1.0	1.0
1712264	META:RXN-7805	1608059 1600052 1572800	1562255 1576117 1551441	1.0 3.0 3.0	4.0 1.0 3.0
1712267	META:RXN0-1602	1583219 1542718	1541576 1572800 1570608	1.0 1.0	1.0 1.0 1.0
1712269	META:RXN-7815	1577712 1545483	1576276 1583294	1.0 1.0	1.0 1.0
1712272	META:RXN-7812	1547600 1576117	1572800 1615775 1570608	1.0 1.0	1.0 1.0 1.0
1712274	META:RXN66-318	1533038 1572364	1551441 1539571 1568868	1.0 1.0	1.0 1.0 1.0
1712277	META:RXN-7813	1615775 1547600	1576096 1570608	1.0 1.0	1.0 1.0
1712278	META:RXN66-319	1610854 1569744	1572800 1569568 1539571	1.0 1.0	1.0 1.0 1.0
1712280	META:RXN-7810	1547600 1576213	1570608 1576131	1.0 1.0	1.0 1.0
1712281	META:RXN-7811	1547600 1578590	1576213 1572800 1570608	1.0 1.0	1.0 1.0 1.0
1712282	META:3.4.24.20-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1712284	META:LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN	1583219 1578248 1563457	1572800 1610842 1600940	1.0 1.0 1.0	2.0 1.0 1.0
1712286	META:R247-RXN	1573504 1615898 1572800	1583219 1615905 1546693	1.0 2.0 2.0	1.0 2.0 1.0
1723776	META:RXN-14319	1563761 1615701	1570608 1552502	1.0 1.0	1.0 1.0
1723777	META:RXN-15646	1546438 1583219 1556679	1572800 1581161 1550324	1.0 1.0 1.0	1.0 1.0 1.0
1723778	META:RXN-14318	1603463 1597309 1586414	1546202 1551441 1578640	1.0 1.0 1.0	1.0 1.0 1.0
1723780	META:RXN-15647	1611946 1540648	1610535 1604784 1572800	1.0 1.0	1.0 1.0 1.0
1723782	META:RXN-14317	1586414 1581161 1609846	1556679 1583219 1597309	1.0 1.0 1.0	1.0 2.0 1.0
1723783	META:GSDEADENYLATION-RXN	1542760 1615918	1615921 1610535	1.0 1.0	1.0 1.0
1723784	META:RXN-15651	1566586	1604755	1.0	1.0
1723785	META:RXN-15652	1560602 1572576	1562255 1604721	1.0 1.0	1.0 1.0
1723787	META:SQUALENE-MONOOXYGENASE-RXN	1572800 1586414 1539494 1569568	1610854 1583219 1566373	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1723791	META:CATECHOL-OXIDASE-DIMERIZING-RXN	1591154 1586414	1583219 1557801	4.0 3.0	6.0 2.0
1723794	META:RXN-15653	1604721 1583219	1604680 1583294 1572800	1.0 1.0	1.0 1.0 1.0
1723795	META:RXN-15654	1543319 1604680 1583219	1542760 1594116	1.0 1.0 1.0	1.0 1.0
1723796	META:RXN-14322	1615701 1597319	1570608 1594914	1.0 1.0	1.0 1.0
1723797	META:PRAISOM-RXN	1592524	1572828	1.0	1.0
1723800	META:RXN-14321	1586414 1566814 1597028 1572800 1615701 1569568	1541356 1540076 1583219 1610854 1570608 1551441	2.0 1.0 2.0 1.0 1.0 2.0	2.0 1.0 2.0 2.0 1.0 1.0
1723801	META:RXN-15650	1561087 1566586	1560402 1543796	1.0 1.0	1.0 1.0
1723802	META:RXN-14320	1595843 1615701	1570608 1610133	1.0 1.0	1.0 1.0
1723803	META:RXN-14327	1603463 1597309 1586414	1578640 1551441 1597296	1.0 1.0 1.0	1.0 1.0 1.0
1723804	META:RXN-15659	1612066 1602058	1572800 1604651 1583294	1.0 1.0	1.0 1.0 1.0
1723805	META:RXN-14326	1552906 1597028	1541356 1572800 1606594	1.0 3.0	3.0 3.0 1.0
1723807	META:RXN-11370	1597028 1552906	1543558 1572800 1541356	1.0 1.0	1.0 1.0 1.0
1737632	META:RXN-11339	1562041 1598043	1583219 1538296	1.0 1.0	1.0 1.0
1737633	META:RXN-10005	1589969	1570608 1565889	1.0	1.0 1.0
1737636	META:RXN0-5515	1572800 1556160 1534128	1570608 1582110	1.0 1.0 1.0	1.0 1.0
1737637	META:RXN-12667	1614831	1540327	1.0	1.0
1737638	META:RXN-11336	1610842 1602137 1572800 1586414	1538356 1583219 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1737639	META:RXN-13999	1597028 1585801	1597082 1541356	1.0 1.0	1.0 1.0
1737641	META:RXN-13998	1579512 1597028	1589644 1541356	1.0 1.0	1.0 1.0
1737642	META:RXN-11337	1590160 1572800 1543072 1556409	1583219 1595239	1.0 1.0 1.0 1.0	2.0 1.0
1737643	META:RXN-12668	1565350 1583219 1594040	1540313 1551441 1562255	1.0 1.0 1.0	1.0 1.0 2.0
1737644	META:RXN-11329	1543072 1572800 1590160 1538352	1583219 1605703	1.0 1.0 1.0 1.0	2.0 1.0
1737646	META:RXN0-5510	1616334 1583219	1570608 1617950	1.0 1.0	1.0 1.0
1737647	META:NONENAL-RXN	1582186	1590754	1.0	1.0
1737648	META:RXN0-5509	1616334 1583219	1616255 1616255	1.0 1.0	1.0 1.0
1737649	META:RXN-11341	1586414 1572800 1599317 1569568	1583219 1610854 1563159	1.0 1.0 1.0 1.0	2.0 1.0 1.0
1737650	META:RXN-11342	1538296 1557522 1611946	1536567 1572800 1610535 1542760	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1737651	META:RXN-12673	1570096 1610854	1572800 1569568 1569008	1.0 1.0	1.0 1.0 1.0
1737654	META:RXN-10011	1583219 1566762	1566696 1542760	1.0 1.0	1.0 1.0
1737655	META:RXN-12670	1565336 1583219 1563457	1565350 1572800 1610842	1.0 1.0 1.0	1.0 1.0 1.0
1737656	META:RXN-11340	1602137 1586414 1569568 1572800	1610854 1538289 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1737657	META:RXN-10010	1581161 1606634	1566762 1556679	1.0 1.0	1.0 1.0
1737658	META:RXN-12676	1583219 1584916 1562255	1609819 1570608	1.0 1.0 1.0	1.0 1.0
1737659	META:RXN-10013	1566670 1611946	1566621 1611144	1.0 1.0	1.0 1.0
1737660	META:RXN-11345	1540536 1598043	1540526 1583219	1.0 1.0	1.0 1.0
1737661	META:RXN-10012	1566696 1559179	1570608 1566670	1.0 1.0	1.0 1.0
1737662	META:RXN-11346	1536553 1560602	1583294 1540536 1572800	1.0 1.0	1.0 1.0 1.0
1737663	META:RXN-12677	1555332	1540012	1.0	1.0
1737664	META:RXN-12674	1540126 1586414	1540108 1590160	1.0 1.0	1.0 1.0
1737667	META:RXN-11343	1540579 1598043	1583219 1540560	1.0 1.0	1.0 1.0
1737668	META:RXN-10015	1545744	1566636	1.0	1.0
1737669	META:RXN-11344	1540526 1557522 1611946	1610535 1572800 1542760 1540579	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1737670	META:RXN-10014	1556448 1566621	1570608 1566441	1.0 1.0	1.0 1.0
1737671	META:RXN-12675	1540108	1540079	1.0	1.0
1737674	META:RXN-10017	1583219 1566636	1566649	1.0 1.0	1.0
1737675	META:RXN-11349	1583219 1540512	1572800 1535087 1540506 1596785	3.0 2.0	1.0 1.0 1.0 4.0
1737677	META:RXN0-5507	1583219 1589697	1572800 1540263 1588119 1565251	1.0 1.0	2.0 1.0 1.0 1.0
1737680	META:RXN-10016	1545744	1566572	1.0	1.0
1737681	META:RXN-10019	1566616 1566592	1583219 1566599	1.0 1.0	2.0 1.0
1737682	META:RXN-12678	1609819 1540012	1540100 1562255	1.0 1.0	1.0 1.0
1737683	META:RXN-11347	1537867 1579060	1583969 1536553	1.0 1.0	1.0 1.0
1737685	META:RXN-11348	1540560	1572800 1535087 1540512	2.0	1.0 1.0 1.0
1737686	META:RXN-10018	1583219 1566572	1566592	1.0 1.0	1.0
1737687	META:RXN-12679	1583219 1612013	1549494 1539960	1.0 1.0	1.0 1.0
1737688	META:3.2.1.161-RXN	1579871 1583219	1572800 1575437 1592798	1.0 1.0	2.0 1.0 1.0
1737690	META:RXN-10009	1611001 1561489	1566745 1570608	1.0 1.0	1.0 1.0
1737691	META:RXN-12680	1544093 1569568 1572800 1586414	1583219 1539946 1610854	1.0 2.0 2.0 2.0	3.0 1.0 2.0
1737693	META:RXN-12681	1586414 1572800 1544093 1569568	1610854 1539927 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1737694	META:RXN-12682	1586414 1569568 1572800 1539927	1610854 1583219 1539946	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1737696	META:STEROL-O-ACYLTRANSFERASE-RXN	1537234 1541200	1594199 1562255	1.0 1.0	1.0 1.0
1737700	META:RXN-12683	1586414 1572800 1569568 1539893	1583219 1610854 1539907	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1737701	META:RXN-10020	1617900 1597028	1541551 1566451 1572800 1616123	1.0 1.0	1.0 1.0 1.0 1.0
1737702	META:RXN-11353	1556679 1583219 1577843	1581161 1602146	1.0 1.0 1.0	1.0 1.0
1737703	META:RXN-10022	1617897 1597028	1616123 1566520 1572800 1541551	1.0 1.0	1.0 1.0 1.0 1.0
1737705	META:RXN-11350	1538310	1535087 1572800 1540394	2.0	1.0 1.0 1.0
1737706	META:RXN-11351	1540394 1583219	1596785 1535087 1540339 1572800	2.0 3.0	4.0 1.0 1.0 1.0
1737708	META:RXN-12687	1609380 1610854	1603775 1572800 1569568	1.0 1.0	1.0 1.0 1.0
1737709	META:RXN-10024	1617953 1597028	1566473 1616123 1541551 1572800	1.0 1.0	1.0 1.0 1.0 1.0
1737710	META:RXN-10023	1597028 1616778	1616123 1566465 1572800 1541551	1.0 1.0	1.0 1.0 1.0 1.0
1737711	META:RXN-12688	1610854 1539832	1572800 1539846 1569568	1.0 1.0	1.0 1.0 1.0
1737712	META:RXN-11354	1564653	1564612	1.0	1.0
1737716	META:RXN-10026	1616429 1597028	1566536 1616123 1541551 1572800	1.0 1.0	1.0 1.0 1.0 1.0
1737719	META:RXN-12686	1583543 1583219	1580518 1572800 1590088	1.0 1.0	1.0 1.0 1.0
1737720	META:RXN-10025	1597028 1616576	1566498 1572800 1541551 1616123	1.0 1.0	1.0 1.0 1.0 1.0
1737721	META:3.1.3.16-RXN	1583219 1543482	1542760 1548690	1.0 1.0	1.0 1.0
1737764	META:RXN-12689	1610854 1573696	1572800 1569568 1592720	1.0 1.0	1.0 1.0 1.0
1737765	META:RXN-11358	1609374 1597028	1541356 1540020	1.0 1.0	1.0 1.0
1737768	META:RXN-11359	1609428 1597028	1541356 1540002	1.0 1.0	1.0 1.0
1737770	META:RXN-10029	1572364 1546189	1566441 1568868 1572800	1.0 1.0	1.0 1.0 1.0
1737772	META:3.4.23.38-RXN	1583219 1617345	1617348 1554508	1.0 1.0	-1.0 1.0
1737775	META:4.1.2.42-RXN	1595311	1540263 1543827	1.0	1.0 1.0
1737778	META:URIDINE-NUCLEOSIDASE-RXN	1583219 1586569	1535146 1595719	1.0 1.0	1.0 1.0
1737780	META:ACETALD-DEHYDROG-RXN	1563457 1540263 1562255	1572800 1572576 1610842	1.0 1.0 1.0	1.0 1.0 1.0
1737786	META:RXN-12690	1557792 1556679	1540991 1581161	1.0 1.0	1.0 1.0
1737787	META:RXN-11360	1609846 1597028	1539935 1541356	1.0 1.0	1.0 1.0
1737788	META:RXN-12691	1586414 1572800 1610842 1538973	1540945 1583219 1563457	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1737792	META:RXN-10031	1588544 1566350	1566325 1566364	1.0 1.0	1.0 1.0
1737797	META:RXN-11363	1572800 1544315 1539970	1539954 1570608	1.0 1.0 1.0	1.0 1.0
1737801	META:UREIDOSUCCINASE-RXN	1546622 1583219 1572800	1551441 1598043 1594148	1.0 1.0 2.0	1.0 1.0 1.0
1737804	META:RXN-11364	1611946 1573205	1572800 1610535 1539911	1.0 1.0	1.0 1.0 1.0
1737807	META:RXN-12695	1600052 1540932	1540912 1562255	1.0 1.0	1.0 1.0
1737809	META:RXN-10030	1611946 1545038	1610535 1572800 1566345	1.0 1.0	1.0 1.0 1.0
1737812	META:GALPMUT-RXN	1612066	1535503	1.0	1.0
1737818	META:RXN-11361	1611946 1617956	1617818 1570608	1.0 1.0	1.0 1.0
1737820	META:RXN-10032	1583219 1563457 1566364	1556282 1598043 1572800 1610842	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1737823	META:RXN-12693	1537234 1563457	1540902 1610842 1572800	1.0 1.0	1.0 1.0 1.0
1737825	META:RXN-10035	1541551 1572800 1583219	1598043 1559096	1.0 1.0 1.0	1.0 1.0
1737828	META:RXN-12698	1545483 1568696	1583294 1540870 1572800	1.0 1.0	1.0 1.0 1.0
1737829	META:RXN-11367	1547600 1609599	1570608 1609575	1.0 1.0	1.0 1.0
1737832	META:RXN-10034	1583219 1566333	1542760 1572540	1.0 1.0	1.0 1.0
1737835	META:RXN-11368	1603355 1570067	1579861 1570608	1.0 1.0	1.0 1.0
1737836	META:RXN-12699	1600052 1553233	1562255 1540847	1.0 1.0	1.0 1.0
1737837	META:RXN-12696	1585144 1545483	1572800 1540932 1583294	1.0 1.0	1.0 1.0 1.0
1737838	META:RXN-11365	1539911 1583219	1539970 1542760	1.0 1.0	1.0 1.0
1737841	META:RXN-11366	1572576 1609582	1609599 1562255	1.0 1.0	1.0 1.0
1737844	META:RXN-10036	1599146 1583219	1542760 1573514	1.0 1.0	1.0 1.0
1737847	META:RXN-12697	1540870 1600052	1540881 1562255	1.0 1.0	1.0 1.0
1737848	META:RXN-10039	1565573 1617960 1583219	1542760 1572800 1617154	1.0 1.0 1.0	2.0 1.0 1.0
1737851	META:ALANINE-CARBOXYPEPTIDASE-RXN	1549115 1583219	1615896 1559642	1.0 1.0	1.0 1.0
1737853	META:RXN-10038	1617152 1611946	1617960 1610535	1.0 1.0	1.0 1.0
1737855	META:RXN-11369	1552240 1570827	1569413 1562162	1.0 1.0	1.0 1.0
1712416	META:RXN-7854	1586414 1577253	1590160 1577239	1.0 1.0	1.0 1.0
1712419	META:RXN-6524	1586414 1572800 1603463 1554782	1564682 1583219 1551441 1578640	1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0
1712421	META:RXN-7855	1586414 1577253	1590160 1577332	1.0 1.0	1.0 1.0
1712424	META:2.5.1.5-RXN	1561970	1597654 1572800 1605543	1.0	1.0 1.0 -1.0
1712426	META:RXN-7852	1572800 1600052 1606448	1551441 1562255 1614404	3.0 3.0 1.0	3.0 3.0 1.0
1712428	META:RXN-13662	1606448 1572800 1600052	1562255 1551441 1614514	1.0 2.0 2.0	2.0 2.0 1.0
1712429	META:RXN-13663	1614514 1600052 1572800	1614404 1551441 1562255	1.0 1.0 1.0	1.0 1.0 1.0
1712431	META:RXN-6522	1541344 1603463 1586414	1551441 1564670 1578640	1.0 1.0 1.0	1.0 1.0 1.0
1712433	META:RXN-7853	1577170 1599022	1577253 1570608	1.0 1.0	1.0 1.0
1712436	META:CHITIN-SYNTHASE-RXN	1560602 1597948	1597948 1583294	-1.0 -1.0	-1.0 -1.0
1717090	META:PRENYL-PYROPHOSPHATASE-RXN	1583219 1547600	1546942 1570608	1.0 1.0	1.0 1.0
1717093	META:RHAMNULPALDOL-RXN	1586417	1590710 1559111	1.0	1.0 1.0
1717097	META:2.3.1.98-RXN	1565709 1545126	1603832 1596812	1.0 1.0	1.0 1.0
1717101	META:2.4.1.113-RXN	1559709 1615894	1573438 1610535	1.0 1.0	1.0 1.0
1717103	META:L-GLUTAMATE-OXIDASE-RXN	1583219 1543802 1586414	1598043 1590160 1603463	1.0 1.0 1.0	1.0 1.0 1.0
1717106	META:Transcription-Factor-Binding-Reactions				
1717107	META:2.3.1.157-RXN	1572576 1610491	1562255 1563473 1572800	1.0 1.0	1.0 1.0 1.0
1717110	META:HYDROGEN-DEHYDROGENASE-RXN	1563457 1589371	1572800 1610842	1.0 1.0	1.0 1.0
1717115	META:3.5.1.26-RXN	1583219 1571186	1594148 1572800 1603549	1.0 1.0	1.0 1.0 1.0
1717119	META:L-GULONOLACTONE-OXIDASE-RXN	1588606 1586414	1590160 1557034	1.0 1.0	1.0 1.0
1717120	META:RXN-13689	1588606 1586414	1554939 1590160 1572800	1.0 1.0	1.0 1.0 1.0
1717122	META:PENTANAMIDASE-RXN	1583219 1549803	1598043 1571438	1.0 1.0	1.0 1.0
1717125	META:3.4.24.25-RXN	1583219 1615894	1615896 1615896	1.0 1.0	1.0 1.0
1717127	META:3-HYDROXYBENZOATE-6-MONOOXYGENASE-RXN	1586414 1577364 1610842 1572800	1563457 1551832 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1717132	META:SARCOX-RXN	1586414 1556759 1583219	1596943 1590160 1543827	1.0 1.0 1.0	1.0 1.0 1.0
1717138	META:AMP-DEPHOSPHORYLATION-RXN	1583219 1611144	1542760 1610256	1.0 1.0	1.0 1.0
1717144	META:1.7.99.8-RXN	1556679 1549458	1561966 1581161	2.0 1.0	1.0 2.0
1717148	META:PROLINE-RACEMASE-RXN	1570869	1550208	1.0	1.0
1735009	META:RXN-14753	1606128	1606536	1.0	1.0
1735012	META:RXN-13429	1581161 1586414 1607528	1583219 1600328 1556679	1.0 1.0 1.0	2.0 1.0 1.0
1735013	META:RXN-14759	1565931	1606415	1.0	1.0
1735014	META:RXN-14994	1606402 1572364	1572800 1568868 1565931	1.0 1.0	1.0 1.0 1.0
1735015	META:RXN-13428	1569568 1572800 1600052 1607542	1607528 1551441 1610854 1583219 1562255	2.0 3.0 1.0 1.0	1.0 1.0 2.0 1.0 1.0
1735016	META:RXN-14758	1542621	1565931	1.0	1.0
1735017	META:TRANS-RXN-185	1541897	1541897	1.0	1.0
1735018	META:RXN-13426	1586414 1581161 1598479	1583219 1556679 1607542	1.0 1.0 1.0	2.0 1.0 1.0
1735019	META:TOLUENE-DIOL-DEHYDROGENASE-RXN	1578320 1563457	1610842 1572800 1563854	1.0 1.0	1.0 1.0 1.0
1735022	META:TRANS-RXN-187	1541897	1541897	1.0	1.0
1735023	META:RXN-2841	1583219 1617616 1590669	1598043 1617619 1596943	1.0 1.0 1.0	1.0 1.0 1.0
1735026	META:TRANS-RXN-186	1541897	1541897	1.0	1.0
1735027	META:TRANS-RXN-189	1563196	1563196	1.0	1.0
1735028	META:R203-RXN	1568868 1562876	1572364 1562883 1546693	1.0 1.0	1.0 1.0 1.0
1735029	META:RXN-13419	1609416 1586414	1544197 1607617	1.0 1.0	1.0 1.0
1735030	META:TRANS-RXN-188	1541897 1563196	1563196 1541897	1.0 1.0	1.0 1.0
1735031	META:QUINOPRIBOTRANS-RXN	1570608 1559138 1551441	1559179 1597104 1572800	1.0 1.0 1.0	1.0 1.0 2.0
1735035	META:RXN-13432	1586414 1569568 1565004 1572800	1612679 1610854 1583219	3.0 3.0 1.0 2.0	1.0 3.0 4.0
1735037	META:RXN-8050	1565004 1586414 1572800 1569568	1610854 1583219 1564985	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1735038	META:RXN-8051	1572800 1564985 1569568 1586414	1564927 1583219 1610854	1.0 1.0 1.0 1.0	1.0 2.0 1.0
1735039	META:RXN-12314	1569568 1586414 1564927	1610854 1612679 1583219	1.0 1.0 1.0	1.0 1.0 1.0
1736839	META:RXN3O-458	1595360 1611946	1572800 1610535 1577955	1.0 1.0	1.0 1.0 1.0
1736842	META:RXN-12329	1566373	1613060	1.0	1.0
1736845	META:RXN-13659	1614647	1614657	1.0	1.0
1736846	META:RXN-12326	1566373	1612525	1.0	1.0
1736849	META:RXN-14989	1556613 1586414 1613217	1583219 1572800 1541014 1612029	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1736850	META:RXN-13658	1614670 1597028	1572800 1541356 1614647	1.0 1.0	1.0 1.0 1.0
1736851	META:RXN-13667	1597028 1614724	1614647 1541356 1572800	2.0 1.0	1.0 2.0 2.0
1736852	META:RXN-13657	1597028 1614724	1572800 1614670 1541356	1.0 1.0	1.0 1.0 1.0
1736853	META:RXN-12327	1566373	1551104	1.0	1.0
1736856	META:RXN-14988	1565179 1613217 1586414	1554772 1541014 1572800 1583219	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1736857	META:RXN-12319	1612066 1564139	1572800 1612653 1583294	1.0 1.0	1.0 1.0 1.0
1736860	META:3.4.21.26-RXN	1615894 1583219	1615896 1615896	1.0 1.0	1.0 1.0
1736863	META:RXN-14990	1613217 1586414 1582206	1572800 1541014 1569413 1583219	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1736865	META:RXN-11000	1563082 1611946	1542760 1583219 1563019 1610535 1572800	3.0 1.0	1.0 1.0 1.0 1.0 1.0
1736866	META:RXN-11001	1563030 1611946 1563082	1570608 1611144 1608135 1572800 1583219	1.0 1.0 2.0	1.0 1.0 1.0 1.0 1.0
1736868	META:RXN-12332	1583219 1563457 1571700	1610842 1608388 1572800	1.0 1.0 1.0	1.0 1.0 2.0
1736870	META:RXN-14993	1570594	1600019	1.0	1.0
1736871	META:RXN-14992	1597028 1593466	1572800 1592630 1541356	1.0 1.0	1.0 1.0 1.0
1736873	META:RXN-13661	1614612 1544141	1553530 1572800 1580765	1.0 1.0	1.0 1.0 1.0
1736875	META:RXN-13660	1610854 1614612	1614657 1569568 1572800	1.0 1.0	1.0 1.0 1.0
1736876	META:RXN-12330	1566373	1613056	1.0	1.0
1736879	META:RXN-14991	1612322 1586414	1583219 1559233	2.0 1.0	2.0 2.0
1736881	META:RXN-12335	1561643	1613430 1583219	1.0	1.0 1.0
1736885	META:RXN-11004	1562970	1562985	1.0	1.0
1736887	META:RXN-14998	1583219 1617915	1617110 1616086	1.0 1.0	1.0 1.0
1736889	META:3.4.22.2-RXN	1583219 1615894	1615896 1615896	1.0 1.0	1.0 1.0
1736891	META:RXN-14997	1599758	1611874	1.0	1.0
1736892	META:RXN-13666	1614404	1550211 1562255 1551441	1.0	1.0 1.0 1.0
1736894	META:RXN-11005	1562985	1562977	1.0	1.0
1736895	META:RXN-12336	1549167	1561643	1.0	1.0
1736898	META:RXN-14996	1611876 1583219	1542760 1599778	1.0 1.0	1.0 1.0
1736901	META:RXN-11002	1588369 1610854	1547328 1569568 1572800	1.0 1.0	1.0 1.0 1.0
1736904	META:RXN-13665	1614404	1562255 1572800 1550197	1.0	1.0 1.0 1.0
1736905	META:HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN	1592428 1583219 1610854	1572800 1569568 1603355	1.0 1.0 1.0	2.0 1.0 1.0
1736906	META:RXN-13664	1614514	1572800 1562255 1550228	1.0	1.0 1.0 1.0
1736907	META:RXN-11003	1586414 1572800 1569568 1578794	1610854 1583219 1562970	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1736908	META:RXN-14995	1583219 1579559	1611876 1572800	1.0 1.0	1.0 1.0
1736909	META:RXN-1744	1586262 1572800	1578640 1583219 1549494 1551441	6.0 1.0	2.0 4.0 1.0 2.0
1736911	META:RXN-12339	1612733 1583219	1560285 1576833	1.0 1.0	1.0 1.0
1736914	META:RXN-11008	1611946 1562938	1572800 1570608 1611144 1562958	1.0 2.0	1.0 1.0 1.0 1.0
1736916	META:RXN-11009	1611946 1562958	1570608 1611144 1562913 1572800	1.0 1.0	1.0 1.0 1.0 1.0
1736917	META:4.1.1.80-RXN	1572800 1537223	1573869 1551441	1.0 1.0	1.0 1.0
1736920	META:RXN-12337	1549797	1583219 1539494	1.0	1.0 1.0
1736923	META:RXN-11006	1611026 1586414	1562943 1583219	1.0 1.0	1.0 1.0
1736925	META:RXN-13669	1551905 1594758 1586414	1615547 1583219 1615065 1572800	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1736926	META:RXN-11007	1577109 1562943 1572800	1562255 1562938	1.0 1.0 1.0	1.0 1.0
1736927	META:RXN-12338	1544202	1566373 1583219	1.0	1.0 1.0
1736930	META:RXN-14999	1546498 1585565	1583219 1611836	1.0 1.0	1.0 1.0
1736931	META:METHYLGUTAMATE-DEHYDROGENASE-RXN	1583219 1556679 1560948	1543802 1581161 1596943	1.0 1.0 1.0	1.0 1.0 1.0
1736935	META:NUCLEOSIDE-DEOXYRIBOSYLTRANSFERASE-RXN	1611966 1592311	1592311 1611966	-1.0 -1.0	-1.0 -1.0
1736938	META:RXN-13670	1559642 1579276	1586812 1551905	1.0 1.0	1.0 1.0
1736939	META:CORTISONE-BETA-REDUCTASE-RXN	1566091 1610854	1569568 1572800 1578429	1.0 1.0	1.0 1.0 1.0
1736941	META:RXN-12342	1534739 1583219	1546830 1585565	1.0 1.0	1.0 1.0
1736943	META:RXN-11011	1611946 1562806	1572800 1570608 1562852 1611144	1.0 2.0	1.0 1.0 1.0 1.0
1736944	META:RXN-11012	1562852 1611946	1611144 1572800 1562910 1570608	1.0 1.0	1.0 1.0 1.0 1.0
1736945	META:RXN-13673	1599116 1569165	1613788	1.0 1.0	1.0
1736947	META:RXN-12340	1563159 1583219	1576833 1612983	1.0 1.0	1.0 1.0
1736949	META:RXN-13672	1583219 1613804	1558776 1592798	1.0 1.0	1.0 1.0
1736952	META:RXN-13671	1563457 1579276 1562255	1610842 1572800 1608059	1.0 1.0 1.0	1.0 1.0 1.0
1736954	META:RXN-11010	1572800 1586414 1562938 1569568	1562806 1610854 1583219	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1736955	META:RXN-12341	1572800 1609624	1565805 1551441	1.0 1.0	1.0 1.0
1736958	META:RXN-12346	1615067 1583219	1557546 1587455	1.0 1.0	1.0 1.0
1736961	META:RXN-11015	1583219 1563930	1547255 1542760	1.0 1.0	1.0 1.0
1736962	META:RXN-13678	1572576 1613776	1572800 1562255 1613781	1.0 1.0	1.0 1.0 1.0
1736964	META:RXN-13677	1583219 1613794	1613776 1543827	1.0 1.0	1.0 1.0
1736965	META:RXN-12347	1566024 1597028	1541551 1603317 1572800	1.0 1.0	1.0 1.0 1.0
1736967	META:RXN-12344	1590166 1583219	1558699	1.0 -1.0	-1.0
1736968	META:RXN-11013	1563950 1611946	1562834 1611144 1570608	1.0 1.0	1.0 1.0 1.0
