Id	Entry	Left	Right	LeftStoich	RightStoich
1706183	rxn06880	1492238 1492238 1520258 1520258 1520321 1520321	1492286 1521788 1492268 1492268 1521788 1492286	1.0 1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706186	rxn04220	1512487	1496061	1.0	1.0
1706188	rxn05550	1503305 1492225 1492225 1492238 1492238	1492258 1503305 1492256 1492258 1492256 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706192	rxn06881	1520449 1492335	1493024	1.0 5.0	5.0
1706195	rxn04227	1512528	1512533 1492514	1.0	1.0 2.0
1706197	rxn05559	1492421 1492514	1492514 1492421	1.0 1.0	1.0 1.0
1706199	rxn04226	1512526	1512530	1.0	1.0
1706201	rxn04225	1512525	1512529	1.0	1.0
1706203	rxn04224	1512524	1512528	1.0	1.0
1706205	rxn05555	1492225 1492225 1492238 1492238 1517104	1492256 1492258 1492256 1517104 1492514 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706210	rxn06887	1503622 1492238 1492225 1492447	1492256 1503890 1492258 1492514 1492309	1.0 2.0 2.0 2.0	2.0 1.0 2.0 2.0 2.0
1706212	rxn04229	1512530	1512531 1492514	1.0	1.0 2.0
1706214	rxn05557	1492225 1517108 1492870 1492238 1492238 1492225	1492258 1492256 1492514 1492870 1492256 1492258 1517108	1.0 1.0 2.0 1.0 1.0 1.0	1.0 1.0 1.0 2.0 1.0 1.0 1.0
1706219	rxn06888	1492372 1492225 1492266 1498226	1492321 1492255 1504002	2.0 1.0 2.0 1.0	2.0 2.0 1.0
1706222	rxn04228	1512529	1492514 1512532	1.0	2.0 1.0
1706224	rxn05558	1492238 1492225 1492238 1492225 1505493	1492514 1492258 1492258 1505493 1492256 1492256	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706228	rxn06889	1504114	1492514 1525099	1.0	2.0 1.0
1706230	rxn04252	1511555	1511563	1.0	1.0
1706232	rxn04251	1511593	1511591 1492514	1.0	1.0 2.0
1706234	rxn05585	1492238 1492225 1492225 1492238 1520051	1492258 1492258 1492256 1520051 1492256 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706238	rxn04250	1511559	1492514 1511561	1.0	2.0 1.0
1706240	rxn05586	1494222	1494222	1.0	1.0
1706243	rxn04256	1511563	1511567	1.0	1.0
1706245	rxn05580	1492932	1492932	1.0	1.0
1706249	rxn04255	1511591	1511597	1.0	1.0
1706251	rxn05581	1492673	1492673	1.0	1.0
1706260	rxn04254	1511561	1511565	1.0	1.0
1706262	rxn05582	1492363 1492514	1492363 1492514	1.0 1.0	1.0 1.0
1706268	rxn04253	1511585	1511589	1.0	1.0
1706270	rxn04259	1511597	1511601	1.0	1.0
1706272	rxn04258	1511589	1511595	1.0	1.0
1706274	rxn04257	1511565	1511571	1.0	1.0
1706276	rxn05589	1493306 1493286 1492514	1493286 1492514 1493306	1.0 1.0 1.0	1.0 1.0 1.0
1706280	rxn05590	1493306 1492514	1492514 1493306	1.0 1.0	1.0 1.0
1706283	rxn04241	1511576	1492514 1496180	1.0	2.0 1.0
1706285	rxn05573	1492335 1492514	1492335 1492514	1.0 1.0	1.0 1.0
1706290	rxn04240	1511549	1492514 1496180	1.0	2.0 1.0
1706292	rxn05574	1492961 1492514	1492961 1492514	1.0 1.0	1.0 1.0
1706297	rxn04245	1511581	1511585 1492514	1.0	1.0 2.0
1706299	rxn04244	1511553	1492514 1511555	1.0	2.0 1.0
1706301	rxn05570	1492225 1492238 1495256 1492238 1492225	1492258 1492256 1495256 1492256 1492258 1492514	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1706305	rxn04243	1511583	1492514 1511585	1.0	2.0 1.0
1706307	rxn05571	1493182 1492514	1493182 1492514	1.0 1.0	1.0 1.0
1706313	rxn04242	1511551	1492514 1511555	1.0	2.0 1.0
1706315	rxn05572	1494449 1492514	1492514 1494449	1.0 1.0	1.0 1.0
1706320	rxn04249	1511587	1511591 1492514	1.0	1.0 2.0
1706322	rxn04248	1511557	1511561 1492514	1.0	1.0 2.0
1706324	rxn04247	1511585	1511591	1.0	1.0
1706326	rxn04246	1511555	1511561	1.0	1.0
1706328	rxn05577	1492388 1492514	1492388 1492514	1.0 1.0	1.0 1.0
1706331	rxn05578	1492567 1492514	1492514 1492567	1.0 1.0	1.0 1.0
1706334	rxn05579	1492514 1494243	1492514 1494243	1.0 1.0	1.0 1.0
1706339	rxn06850	1523158 1520228	1519414 1523164	1.0 1.0	1.0 1.0
1706340	rxn05520	1492514 1492349 1492870	1492870 1492349 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1706344	rxn06851	1520136 1503007	1503008 1520137	1.0 1.0	1.0 1.0
1706346	rxn05521	1492870 1492514 1493263	1492870 1493263 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1706350	rxn06852	1503033	1503034	1.0	1.0
1706352	rxn05526	1492514 1520113	1492514 1520113	1.0 1.0	1.0 1.0
1706357	rxn06857	1493015 1523210	1523212 1492273	1.0 1.0	1.0 1.0
1706359	rxn05527	1492514 1493492	1493492 1492514	1.0 1.0	1.0 1.0
1706361	rxn06858	1523217 1492225	1523220 1492514 1500483	1.0 1.0	1.0 1.0 1.0
1706363	rxn05528	1492225 1492238 1492469 1492238 1492225	1492258 1492514 1492256 1492256 1492469 1492258	1.0 1.0 1.0 1.0 1.0	1.0 1.0 1.0 1.0 1.0 1.0
1710336	rxn03491	1492283 1503415	1492514 1492266 1492294 1503629	2.0 1.0	2.0 1.0 2.0 1.0
1710343	rxn02160	1495039 1492225	1492258 1494550 1492514	1.0 1.0	1.0 1.0 1.0
1710349	rxn03490	1503487 1492514 1492243 1492255	1492240 1503410	1.0 1.0 1.0 1.0	1.0 1.0
1710356	rxn02165	1494563 1492243 1492255	1496886 1492225 1492240	1.0 1.0 1.0	1.0 1.0 1.0
1710359	rxn03497	1503491 1492243 1492514 1492255	1492240 1503496	1.0 1.0 1.0 1.0	1.0 1.0
1710362	rxn02166	1498645 1492225	1492514 1494563 1492258	1.0 1.0	1.0 1.0 1.0
1710365	rxn03496	1492514 1492255 1503463 1492243	1492271 1503484 1492240	2.0 1.0 1.0 1.0	1.0 1.0 1.0
1710372	rxn02163	1498089 1492240	1494559 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1710375	rxn03495	1492255 1503456	1503458 1493111	1.0 1.0	1.0 1.0
1710378	rxn02164	1492240 1498098	1492514 1492243 1494559	1.0 1.0	1.0 1.0 1.0
1710381	rxn03494	1492255 1492243 1492514 1503509	1503453 1492225 1492240	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1710384	rxn02169	1492514 1497123	1492266 1494573	1.0 1.0	1.0 1.0
1710388	rxn02167	1495155	1494573 1492225	1.0	1.0 1.0
1710396	rxn03499	1503498 1492246 1492255 1492514	1492250 1503503 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1710406	rxn02168	1498943	1492225 1494573	1.0	1.0 1.0
1710410	rxn03498	1492514 1503491 1492255 1492243	1492225 1492240 1503507	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1710413	rxn14141	1492283 1530950	1492294 1522274	1.0 1.0	1.0 1.0
1710417	rxn14140	1528718 1492331	1492273 1523344	1.0 1.0	1.0 1.0
1710421	rxn14143	1499872 1492255	1531897 1492225	2.0 1.0	2.0 2.0
1710424	rxn14142	1493414 1492514 1492246	1531157 1492250	1.0 1.0 1.0	1.0 1.0
1710427	rxn14145	1493735	1492548 1506228	2.0	1.0 1.0
1710430	rxn14144	1492899 1492225	1492273 1492961	1.0 1.0	1.0 1.0
1710434	rxn14147	1521307 1531331	1520873 1531334	2.0 1.0	2.0 1.0
1710437	rxn14146	1525330 1492225	1532212	1.0 1.0	1.0
1710440	rxn14149	1492514 1495559 1492246 1492255	1500831 1492225 1492250	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1710444	rxn14148	1492250 1494323	1519168 1492514 1492246	1.0 1.0	1.0 1.0 1.0
1710448	rxn02194	1492396 1494670	1496760	1.0 1.0	1.0
1710457	rxn02195	1497264 1492225	1492514 1492258 1494676	1.0 1.0	1.0 1.0 1.0
1710460	rxn02192	1492225 1494670	1496756	1.0 1.0	1.0
1710464	rxn02193	1501827	1492225 1494670	1.0	1.0 1.0
1710465	rxn02198	1492263 1494681	1492305 1498226	1.0 1.0	1.0 1.0
1710468	rxn02199	1492305 1494683	1492263 1499034	1.0 1.0	1.0 1.0
1710471	rxn02196	1492225 1494681	1492514 1492342 1498226	1.0 1.0	1.0 1.0 1.0
1710474	rxn02197	1494681 1492321	1493037 1500802	1.0 1.0	1.0 1.0
1710477	rxn14181	1531930 1492225	1492342 1503762	1.0 1.0	1.0 1.0
1710480	rxn14180	1492425 1492949	1492225 1532138	1.0 1.0	1.0 1.0
1710485	rxn14172	1530778	1530773 1492266	1.0	1.0 1.0
1710487	rxn14171	1493121 1520136	1520137 1501878	1.0 1.0	1.0 1.0
1710489	rxn14174	1503503 1492240	1492514 1492243 1530970	1.0 1.0	1.0 1.0 1.0
1710492	rxn14173	1492225 1492721 1492547	1493127 1492514 1492726	1.0 2.0 1.0	1.0 2.0 2.0
1710493	rxn14176	1492514 1532128 1492246	1492250 1514490	1.0 1.0 1.0	1.0 1.0
1710497	rxn14175	1530800 1520174	1520183 1530805	1.0 1.0	1.0 1.0
1710499	rxn14178	1520170 1492644 1492263	1520167 1492514 1492266 1492604	2.0 1.0 1.0	2.0 2.0 1.0 1.0
1710503	rxn14177	1532132 1492250	1492246 1492514 1499155	1.0 1.0	1.0 1.0 1.0
1710507	rxn14179	1492250 1532135	1514487 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1710510	rxn02183	1492514 1492243 1496676	1494646 1492240	1.0 1.0 1.0	1.0 1.0
1710514	rxn02184	1492225 1498788	1492514 1493148 1494646	1.0 1.0	1.0 1.0 1.0
1710517	rxn02181	1502303	1494612 1492225	1.0	1.0 1.0
1710520	rxn02182	1497025	1492271 1494612	1.0	1.0 1.0
1710526	rxn02187	1494648	1499866	1.0	1.0
1710531	rxn02188	1492321 1496428	1492309 1494655	1.0 1.0	1.0 1.0
1710534	rxn02185	1492463 1494648	1492298 1501468	1.0 1.0	1.0 1.0
1710535	rxn02186	1492246 1492514 1494648	1492250 1499647	1.0 1.0 1.0	1.0 1.0
1710542	rxn02189	1492246 1494658 1492514	1492250 1497113	1.0 1.0 1.0	1.0 1.0
1710543	rxn14170	1492255 1492514 1532076 1492246	1492250 1532078	1.0 1.0 1.0 1.0	1.0 1.0
1710547	rxn14161	1492246 1492514 1530843 1492255	1492225 1492266 1492250 1530885	2.0 2.0 1.0 2.0	3.0 1.0 2.0 1.0
1710551	rxn14160	1492250 1493182	1492246 1492514 1503811	1.0 1.0	1.0 1.0 1.0
1710554	rxn14163	1493640	1530931 1492268	1.0	1.0 1.0
1710560	rxn14162	1520377 1492240	1524263 1492848	1.0 1.0	1.0 1.0
1710564	rxn14165	1492514 1492933 1492255 1492246	1492225 1492266 1498396 1492250	2.0 1.0 2.0 2.0	3.0 1.0 1.0 2.0
1710568	rxn14164	1492514 1492255 1496466 1492246	1492225 1492250 1532122	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1710571	rxn14167	1530844 1492225	1492271 1492644	1.0 1.0	1.0 1.0
1710575	rxn14166	1521649 1523884 1492255	1531728 1521712 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1710578	rxn14169	1498914	1492858 1512419	1.0	1.0 1.0
1710583	rxn14168	1492225 1521113	1521422 1520735	1.0 1.0	1.0 1.0
1710584	rxn02190	1494665 1492225	1492514 1501432	1.0 1.0	1.0 1.0
1710588	rxn02191	1492305 1494668	1492263 1498899 1492514	1.0 1.0	1.0 1.0 1.0
1710591	rxn03460	1492401 1503122	1503147 1492273	1.0 1.0	1.0 1.0
1710593	rxn04791	1492461 1492396	1515368	1.0 1.0	1.0
1710596	rxn04790	1501462 1492721	1492514 1493973 1492726	1.0 2.0	2.0 1.0 2.0
1710598	rxn02132	1497955 1492250	1492514 1494496 1492246	1.0 1.0	1.0 1.0 1.0
1710601	rxn03464	1503142 1492737	1503137 1492417	1.0 1.0	1.0 1.0
1710603	rxn04795	1516387	1516393	1.0	1.0
1710605	rxn02133	1492238 1494497	1492256 1495099	1.0 1.0	1.0 1.0
1710609	rxn03463	1503132 1492737	1492417 1503137	1.0 1.0	1.0 1.0
1710611	rxn04794	1492263 1492644	1492421 1492604	1.0 1.0	1.0 1.0
1710614	rxn02130	1492225 1494491	1494555 1496031	1.0 1.0	1.0 1.0
1710619	rxn03462	1492225 1503129	1492718 1503126	1.0 1.0	1.0 1.0
1710622	rxn04793	1501697 1492514 1492246	1501693 1492250	1.0 1.0 1.0	1.0 1.0
1710625	rxn02131	1492514 1492225 1494496	1497018 1492271	1.0 1.0 1.0	1.0 1.0
1710628	rxn03461	1492401 1503126	1492273 1503129	1.0 1.0	1.0 1.0
1710630	rxn04792	1515368 1492240	1494895 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1710633	rxn02136	1494501 1492283	1496323 1492514 1492294	1.0 1.0	1.0 1.0 1.0
1710637	rxn03468	1492225 1503156 1492240	1492243 1503154 1492514	1.0 1.0 1.0	1.0 1.0 2.0
1710641	rxn04799	1513278	1516742 1495722	1.0	1.0 1.0
1710643	rxn02137	1494504 1492225 1492250	1492246 1502947 1492514	1.0 1.0 2.0	2.0 1.0 3.0
1710646	rxn03467	1503142 1492225	1493211 1503147	1.0 1.0	1.0 1.0
1710648	rxn04798	1516740	1513278	1.0	1.0
1710650	rxn02134	1494497 1492250	1492514 1492246 1497910	1.0 1.0	1.0 1.0 1.0
1710655	rxn03466	1492737 1503147	1492417 1503142	1.0 1.0	1.0 1.0
1710657	rxn02135	1494497 1492276	1493331 1495622	1.0 1.0	1.0 1.0
1710659	rxn03465	1493211 1503142	1503137 1492225	1.0 1.0	1.0 1.0
1710660	rxn02138	1494504	1496658	1.0	1.0
1710663	rxn02139	1492335 1494510	1496497 1492225	1.0 1.0	1.0 1.0
1710665	rxn03469	1492663 1492225 1503156	1503154 1495627 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1710669	rxn14110	1521649 1492255 1523887	1492225 1531734 1521712	1.0 1.0 1.0	1.0 1.0 1.0
1710672	rxn14112	1512607	1512617	1.0	1.0
1710675	rxn14111				
1710679	rxn14114	1531367	1492266 1531358	1.0	1.0 1.0
1710683	rxn14113	1520143	1530915	1.0	1.0
1710685	rxn14116	1492225 1523794	1521422 1520735	1.0 1.0	1.0 1.0
1710687	rxn14115	1500414 1498568	1493456 1531945	1.0 1.0	1.0 1.0
1709472	rxn02241	1492321 1492255 1494776	1492266 1495836 1492225 1492372	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1709473	rxn03571	1494563 1492246 1492255	1492250 1492547 1492225 1493697	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1709475	rxn02246	1493333 1494789	1492342 1502505	1.0 1.0	1.0 1.0
1709480	rxn03578	1492243 1492514 1492255 1504023	1492240 1504025 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1709483	rxn02247	1493476 1494789	1495830 1492514 1492342	1.0 1.0	1.0 1.0 1.0
1709486	rxn03577	1492514 1496886 1492255	1492547 1497761 1492225	4.0 1.0 1.0	1.0 1.0 1.0
1709488	rxn02244	1492283 1494786	1492294 1492514 1495961	1.0 1.0	1.0 1.0 1.0
1709491	rxn03576	1492514 1492255 1504051 1492246	1492250 1504054	1.0 1.0 1.0 1.0	1.0 1.0
1709492	rxn02245	1492637 1494789	1492342 1492514 1498995	1.0 1.0	1.0 1.0 1.0
1709495	rxn03575	1504051 1492243 1492514 1492255	1492240 1504054	1.0 1.0 1.0 1.0	1.0 1.0
1709498	rxn02248	1494789 1493710	1495199 1492514 1492342	1.0 1.0	1.0 1.0 1.0
1709501	rxn02249	1492404 1494792	1492412 1497333	1.0 1.0	1.0 1.0
1709504	rxn03579	1492396 1504083	1493831 1492732	2.0 1.0	1.0 1.0
1709506	rxn14220	1503811 1492238	1495355 1492256	1.0 1.0	1.0 1.0
1709508	rxn14222	1531478 1492250	1492514 1531481 1492246	1.0 2.0	2.0 1.0 2.0
1709512	rxn14221	1492225	1530765	1.0	1.0
1709516	rxn14224	1528289 1492250	1528292 1492514 1492246	1.0 1.0	1.0 1.0 1.0
1709521	rxn14223	1492255 1506882	1492225 1531765	1.0 2.0	2.0 2.0
1709523	rxn14226	1492250 1493805	1503108 1492246 1492514	1.0 1.0	1.0 1.0 1.0
1709525	rxn14225	1492283 1501569	1531426 1492294	1.0 1.0	1.0 1.0
1709529	rxn14228	1493129 1501798	1501980 1492263	1.0 1.0	1.0 1.0
1709535	rxn14227	1495767 1492225 1520170	1494044 1520167	1.0 1.0 4.0	1.0 4.0
1709537	rxn14229	1492567 1493697	1492653 1493831	1.0 1.0	1.0 1.0
1709540	rxn02271	1494897 1493931	1492263 1501456	1.0 1.0	1.0 1.0
1709541	rxn02272	1499369 1492240	1494903 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1709542	rxn02270	1494897 1492276	1498610 1495622	1.0 1.0	1.0 1.0
1709547	rxn02275	1498167 1492225	1492271 1494905	1.0 1.0	1.0 1.0
1709550	rxn02276	1494907	1494959	1.0	1.0
1709554	rxn02273	1492240 1492225 1497497	1494905 1492514 1492243	1.0 1.0 1.0	1.0 2.0 1.0
1709557	rxn02274	1492514 1499297	1492266 1497497	1.0 1.0	1.0 1.0
1709560	rxn02279	1492255 1494913	1492329 1498527	1.0 1.0	1.0 1.0
1709565	rxn02277	1492266 1494910 1492238	1492514 1492256 1496395 1492258	1.0 1.0 1.0	3.0 1.0 1.0 1.0
1709570	rxn02278	1492250 1494913	1492514 1497533 1492246	1.0 1.0	1.0 1.0 1.0
1709573	rxn14251	1504091	1504094	1.0	1.0
1709575	rxn14250	1492255 1532238 1496301	1492547 1492433 1492225 1492533	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1709578	rxn14253	1512609 1513577	1493456 1513575	1.0 1.0	1.0 1.0
1709581	rxn14252	1520136 1503811	1497689 1520137	1.0 1.0	1.0 1.0
1709583	rxn14255	1493640 1492225	1524902 1492268 1493022	1.0 2.0	1.0 1.0 1.0
1709588	rxn14254	1520137 1492225 1502435	1492961 1520136 1502443	3.0 2.0 1.0	2.0 3.0 1.0
1709590	rxn14257	1492225 1530760	1493174 1492425	1.0 1.0	1.0 1.0
1709594	rxn14256	1521350 1492225	1492876 1520742	1.0 1.0	1.0 1.0
1709598	rxn14259	1492255 1492595 1492514 1524394 1492246	1530853 1492225 1492250	1.0 1.0 1.0 1.0 1.0	1.0 2.0 1.0
1709602	rxn14258	1496667 1492283	1531426 1492294	1.0 1.0	1.0 1.0
1709606	rxn02260	1502303 1492256 1492258	1492263 1492238 1494857	1.0 1.0 1.0	1.0 1.0 1.0
1709608	rxn03592	1493077 1492271	1493915 1492514 1492255	1.0 1.0	1.0 3.0 1.0
1709610	rxn02261	1494857 1492514 1492263	1502303 1492225	1.0 1.0 1.0	1.0 1.0
1709612	rxn03591	1503477 1492514 1492255	1492271 1504253	1.0 3.0 1.0	1.0 1.0
1709614	rxn03590	1504253 1492255	1504255 1492514	1.0 1.0	1.0 2.0
1709616	rxn02264	1494888	1492225 1494941	1.0	1.0 1.0
1709623	rxn03596	1492225 1504391	1492514 1504396 1492668	1.0 1.0	1.0 1.0 1.0
1709626	rxn02265	1494888	1492225 1502401	1.0	1.0 1.0
1709628	rxn03595	1492240 1503084	1492514 1503080 1492243	1.0 1.0	1.0 1.0 1.0
1709631	rxn02262	1494877 1492238	1497996 1492256	1.0 1.0	1.0 1.0
1709634	rxn03594	1504410 1492240	1492243 1504414 1492514	1.0 1.0	1.0 1.0 1.0
1709637	rxn02263	1494877	1496111	1.0	1.0
1709643	rxn03593	1492514 1492243 1504260 1492255	1504262 1492240 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1709645	rxn02268	1492255 1494897	1492225 1498610	1.0 2.0	2.0 2.0
1709651	rxn02269	1492263 1492240 1494130	1492243 1494897 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1709663	rxn03599	1504402 1492225	1492880 1492514 1492668	1.0 1.0	1.0 1.0 1.0
1709667	rxn02266	1494891 1492305	1492263 1499523	1.0 1.0	1.0 1.0
1709670	rxn03598	1492225 1492240 1504400	1492514 1492243 1504402	1.0 1.0 1.0	2.0 1.0 1.0
1709673	rxn02267	1492240 1494897	1498610 1492243 1492514	1.0 1.0	1.0 1.0 1.0
1709677	rxn03597	1504396 1492663	1495627 1504400	1.0 1.0	1.0 1.0
1709679	rxn14240	1523794 1492225	1521352 1520735	1.0 1.0	1.0 1.0
1709681	rxn14242	1492305 1492761	1498596 1492263	1.0 1.0	1.0 1.0
1709685	rxn14241	1496206 1492255	1492225 1522873	4.0 1.0	2.0 4.0
1709687	rxn14244	1530823	1530826 1492266	1.0	1.0 1.0
1709689	rxn14243	1492529 1493059	1531741 1492266 1492263	1.0 1.0	1.0 1.0 1.0
1709692	rxn14246	1492858	1493241 1530844	1.0	1.0 1.0
1709696	rxn14245	1496839 1492225	1492271 1492298	1.0 1.0	1.0 1.0
1709700	rxn14248	1530782	1530785	1.0	1.0
1709702	rxn14247	1520422 1492255 1498367	1492225 1496200 1520425	3.0 3.0 1.0	4.0 1.0 3.0
1709706	rxn14249	1492331 1502192	1492273 1531761	1.0 1.0	1.0 1.0
1709710	rxn02095	1496060 1492240	1492243 1494390 1492514	1.0 1.0	1.0 1.0 1.0
1709713	rxn02096	1492309 1494395 1492238	1492256 1494934 1492514 1492258	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1709716	rxn02093	1501870 1492225	1492718 1494386	1.0 1.0	1.0 1.0
1709719	rxn02094	1494390 1492238	1495033 1492256	1.0 1.0	1.0 1.0
1709722	rxn02099	1492331 1504000	1507866 1492273	1.0 1.0	1.0 1.0
1709723	rxn02097	1494934 1492225	1494395 1492309	1.0 1.0	1.0 1.0
1709726	rxn02098	1504000 1492283	1494437 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1709728	rxn14080	1492225 1493640	1492268 1495113	1.0 1.0	1.0 1.0
1709734	rxn14082	1492246 1493518 1492255	1530755 1492250 1492225	1.0 1.0 1.0	1.0 1.0 1.0
1709737	rxn14081	1492321 1492255 1519381	1492372 1532183 1492266	1.0 1.0 1.0	1.0 1.0 1.0
1709742	rxn14073	1520154 1493097	1522443 1492268	1.0 1.0	1.0 1.0
1709746	rxn14072	1492255 1492246 1492949 1492514	1503498 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1709748	rxn14075	1506871 1492331	1506874 1492273	1.0 1.0	1.0 1.0
1709751	rxn14074	1492331 1530866	1530868 1492273	1.0 1.0	1.0 1.0
1709755	rxn14077	1492298 1492765	1492367 1493893	1.0 1.0	1.0 1.0
1709757	rxn14076	1492331 1499533	1507454 1492273	1.0 1.0	1.0 1.0
1709762	rxn14079	1492331 1495805	1531779 1492273	1.0 1.0	1.0 1.0
1709766	rxn02084	1492305 1494359	1492514 1494786 1492263	1.0 1.0	1.0 1.0 1.0
1709769	rxn02085	1499150	1492225 1494364	1.0	1.0 1.0
1709772	rxn02082	1494359 1492255	1502258	1.0 1.0	1.0
1709774	rxn02083	1492283 1494359	1492294 1492514 1503281	1.0 1.0	1.0 1.0 1.0
1709775	rxn02088	1492283 1494367	1502159 1492294 1492514	1.0 1.0	1.0 1.0 1.0
1709776	rxn02089	1494976 1492444	1492268 1494374	1.0 1.0	1.0 1.0
1709779	rxn02086	1492225 1496125 1492250	1492246 1492514 1494366	1.0 1.0 1.0	1.0 1.0 1.0
1709780	rxn02087	1494367 1492225 1492255	1492329 1502135 1493044	1.0 1.0 1.0	1.0 1.0 1.0
1709784	rxn14071	1492225 1520159 1492250	1492246 1492429 1492514	1.0 1.0 1.0	1.0 1.0 1.0
1709786	rxn14070	1520167 1511664	1492225 1520170 1512368	2.0 1.0	1.0 2.0 1.0
1709791	rxn14062		1503104		1.0
1708609	rxn03545	1492906 1498226	1492514 1492258 1504009	1.0 1.0	1.0 1.0 1.0
1708611	rxn04876	1517205	1516021	1.0	1.0
1708613	rxn02214	1492255 1492243 1492514 1494739	1492240 1501761 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708615	rxn03544	1492372 1498226 1492266	1492321 1504004 1492255	1.0 1.0 1.0	1.0 1.0 1.0
1708617	rxn04875	1492225 1517208	1517214	1.0 1.0	1.0
1708619	rxn02211	1492240 1494706 1492396	1492514 1492243 1498782	1.0 1.0 1.0	1.0 1.0 1.0
1708622	rxn03543	1498226 1492225 1492266 1492372	1492321 1504002	1.0 1.0 2.0 2.0	2.0 1.0
1708623	rxn04874	1517205 1492225	1517219	1.0 1.0	1.0
1708625	rxn02212	1500762	1494726 1492258 1492514	1.0	1.0 1.0 1.0
1708635	rxn03542	1492916 1492238 1503890	1492256 1503894 1492258 1492514	1.0 1.0 1.0	1.0 1.0 1.0 1.0
1708636	rxn04873	1492396 1517208	1517231	1.0 1.0	1.0
1708640	rxn02217	1492899 1494739	1492273 1502048	1.0 1.0	1.0 1.0
1708641	rxn03549	1504114	1504116 1492514	1.0	1.0 2.0
1708643	rxn02218	1492514 1494742 1492255	1492266 1502528	1.0 1.0 1.0	1.0 1.0
1708645	rxn03548	1504112	1504116 1492514	1.0	1.0 2.0
1708647	rxn04879	1517222 1492514	1517217	1.0 1.0	1.0
1708649	rxn02215	1494739 1492246 1492255 1492514	1501512 1492250 1492225	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708651	rxn03547	1492240 1504025	1504027 1492514 1492243	1.0 1.0	1.0 1.0 1.0
1708653	rxn04878	1492246 1492255 1516021	1492250 1492225 1517222	1.0 1.0 1.0	1.0 1.0 1.0
1708657	rxn02216	1492514 1492255 1492246 1494739	1492250 1492225 1501761	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708659	rxn03546	1503084 1492250	1492246 1492514 1503080	1.0 1.0	1.0 1.0 1.0
1708662	rxn04877	1517208	1517211	1.0	1.0
1708664	rxn02219	1492225 1497916	1492271 1494742	2.0 1.0	1.0 1.0
1708667	rxn03530	1492514 1492246 1501635 1492255	1492225 1492250 1503922	1.0 1.0 2.0 1.0	2.0 1.0 1.0
1708669	rxn04861	1492255 1492246 1492514 1495953	1492225 1492250 1517142	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708671	rxn04860	1492246 1492514 1492255 1493045	1492250 1492225 1516949	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708673	rxn02202	1497447	1492225 1494692	1.0	1.0 1.0
1708677	rxn03534	1503642 1492225 1492283	1492514 1492294 1492342 1503418	1.0 1.0 1.0	2.0 1.0 1.0 1.0
1708680	rxn04865	1495368	1517165	1.0	1.0
1708682	rxn02203	1499094	1494692 1492225	1.0	1.0 1.0
1708685	rxn03533	1503894 1492433 1492514	1503899 1496301	2.0 1.0 2.0	2.0 1.0
1708686	rxn04864	1516862 1492240	1492243 1516873 1492514	1.0 1.0	1.0 1.0 1.0
1708689	rxn02200	1493915 1495555	1494690 1492225	1.0 1.0	1.0 1.0
1708697	rxn03532	1492255 1502412 1492514 1492243	1503624 1492225 1492240	1.0 1.0 1.0 1.0	1.0 1.0 1.0
1708700	rxn04863	1492255 1495953	1517150	1.0 1.0	1.0
1708703	rxn02201	1500976 1493915	1494690 1492268	1.0 1.0	1.0 1.0
1708712	rxn03531	1492283 1503928	1501569 1492294 1492514	1.0 1.0	1.0 1.0 1.0
